loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_prediction_3,loss_prediction_4,loss_linearity_1,loss_linearity_2,loss_linearity_3,loss_linearity_4,lin_dyn_weight
0.008476036991323195,0.0082364246569654,0.008434995748503234,0.008657312951982021,0.0089815871950279,0.001620771548640664,0.0022877975021519006,0.002843965025198075,0.0038128808361067566,0.84441739320755
0.008423422913878195,0.008199409591735051,0.008387588305018281,0.00861260256860205,0.008905925497572909,0.0015688526822173947,0.002194179006681968,0.0027778940525667,0.0037206868510893595,0.8452155590057373
0.00829719971384733,0.008079548581673573,0.008264634517892715,0.008451721555883846,0.008745738194995028,0.0015817984740840651,0.0020983762843834776,0.0026903635301497035,0.003608462177918002,0.847345232963562
0.008147807160933171,0.00794258721733606,0.00811995306522936,0.008297386088518686,0.008615475638659411,0.001546267312400604,0.0021448687159566467,0.002703099261208247,0.003676568693731741,0.8498753905296326
0.008280075545753203,0.008088950648583391,0.00827907046843921,0.008489629343873071,0.008793510336388824,0.0018402876467594215,0.002594840187098711,0.0032410321717140497,0.004236451956012877,0.8476595282554626
0.00814890996703217,0.007980763761987609,0.008157346317524551,0.0084067194231896,0.008731447460670625,0.001910341074890507,0.0026747543009258408,0.0033275293541811806,0.004368403330645574,0.8498808145523071
0.007881024912480385,0.007670573159171048,0.007823975386238226,0.008039384980195312,0.008329019761614261,0.0016369027591320456,0.002259560440096163,0.0028625616217933356,0.0038503480183901964,0.8544133305549622
0.007759467488335025,0.007545140191351855,0.007691894928293843,0.007875205698593329,0.008139720787444422,0.0015108479682596461,0.002061265731050122,0.0027162015728492248,0.0036700253414931475,0.8564878106117249
0.00776662482749871,0.007557828975741261,0.0077506193680869,0.007934244905388164,0.00824005551315764,0.0016040172896057527,0.002294658881021283,0.0028771713340995453,0.0038562816747974966,0.8563668727874756
0.0075019983154150744,0.007296588181728317,0.007461259492062112,0.007656543024925775,0.007933023145362254,0.0015854225318718662,0.002145446008271588,0.002656746265147963,0.003497517632661007,0.8608967065811157
0.007348259850855797,0.007153186506481581,0.007274463036728482,0.007441473904476371,0.007699557514961368,0.0014065685331500987,0.0018960064181917779,0.0023509537380549217,0.0031873761245640375,0.8635467290878296
0.007503727405902839,0.007345002384916428,0.007545315515330081,0.007824255113479912,0.008180245396591002,0.0020954915051979404,0.002984302914551189,0.0034608030491458473,0.004345874502373639,0.8608993291854858
0.00736578936958986,0.007158283725060443,0.007349544580304815,0.007541179381591338,0.007840958919616477,0.0018439262764908934,0.0024768234323209494,0.0029905895772640422,0.0038762394569173296,0.8632553219795227
0.0070191154967472755,0.006816374458452706,0.006979891674853461,0.00715353971807867,0.007425311552260512,0.0012972658732905984,0.0018612834730095441,0.0023445421053717532,0.0031594081571505914,0.8692293167114258
0.006937925057906297,0.006729103564735382,0.00687988153508594,0.007041794287982166,0.007278727883252726,0.0013666031356420248,0.0019036976843371347,0.0023685192604178703,0.0031580375807900582,0.8706516623497009
0.0067417798513766895,0.0065539785340348235,0.006672628694564425,0.00681150771717551,0.007036355434245961,0.00119257092561012,0.0016126049737576196,0.0021145084337081,0.0028953192234840446,0.8740666508674622
0.00659455137667797,0.006416750025324603,0.006567308193533331,0.006698302994732575,0.006949376955788623,0.0012364727444946766,0.0017432323181300715,0.0021645771414642375,0.0029095261237554013,0.8766343593597412
0.006559105459800972,0.006376738524845531,0.0065169673292867596,0.006659136699532629,0.00690914232844627,0.0014290616006380128,0.0019710084763906333,0.0023452921755491725,0.003138856271341924,0.8772520422935486
0.006577634167486942,0.006410576898844973,0.006576216624428828,0.006781607495761046,0.007055133581161499,0.0015807134344653097,0.0023328445436212645,0.0024529540040079626,0.0032071175143843695,0.8769335746765137
0.006542024442986134,0.0063745868342217574,0.006492799162984856,0.0066239239137259225,0.006870119051346856,0.001492050356201587,0.00210025184161921,0.00240546059344084,0.003151458925918065,0.8775518536567688
0.006373260620861284,0.0062251325786834765,0.006367703258831014,0.006538245671739181,0.006782728527742688,0.0012941752154860765,0.0018731017011187731,0.0022939856048993846,0.0030619693889973624,0.8805097341537476
0.006317630159838866,0.006155741350945606,0.006310041728479567,0.0064718069368472665,0.006706708206004033,0.0012526798202225598,0.0017983966096434543,0.0023495687362087027,0.0032707634807554306,0.881497859954834
0.0062523981636410115,0.006101949525977014,0.006258091839250698,0.006408321796365643,0.006656199893964234,0.0011627723197502795,0.0017342861085849744,0.0022377622894622306,0.0030166693532498933,0.8826385140419006
0.00619461511071491,0.006032949198357841,0.006205195536015815,0.006355214613660049,0.006622992601165528,0.0012117080973781725,0.0018015542438113562,0.00244333738741535,0.003400132941302433,0.8836550116539001
0.006169915469663758,0.006027888416522934,0.006204188215516267,0.00635077730221774,0.00662330089898039,0.0012930099143876985,0.001909223783220495,0.0023904139431373725,0.0031626267904435756,0.8840903043746948
0.005961825380161885,0.005818321785178556,0.005960863569290728,0.006080865754836028,0.0063123097543113975,0.001086350469048866,0.0016189127414417202,0.0020463137777261835,0.0027823584124205573,0.8877652287483215
