0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
(-0.19916890561580658+0.91925448179245j),(-0.19916890561580658-0.91925448179245j),(0.17398521304130554+0.884447455406189j),(0.17398521304130554-0.884447455406189j),(0.8978376984596252+0.3860898017883301j),(0.8978376984596252-0.3860898017883301j),(0.9239552617073059+0.3290315270423889j),(0.9239552617073059-0.3290315270423889j),(0.9511000514030457+0.28581711649894714j),(0.9511000514030457-0.28581711649894714j),(0.9672788977622986+0.2501746118068695j),(0.9672788977622986-0.2501746118068695j),(0.9777143001556396+0.21012713015079498j),(0.9777143001556396-0.21012713015079498j),(0.9827207326889038+0.17306478321552277j),(0.9827207326889038-0.17306478321552277j),(0.981284499168396+0.1386987566947937j),(0.981284499168396-0.1386987566947937j),(0.9778451919555664+0.07693112641572952j),(0.9778451919555664-0.07693112641572952j),(0.9994804859161377+0j),(0.9799301624298096+0.0035759040620177984j),(0.9799301624298096-0.0035759040620177984j),(0.5033482909202576+0j),(0.33944031596183777+0.28407883644104004j),(0.33944031596183777-0.28407883644104004j),(-0.270090788602829+0.3854556679725647j),(-0.270090788602829-0.3854556679725647j),(-0.20386524498462677+0.39322802424430847j),(-0.20386524498462677-0.39322802424430847j),(-0.01613502763211727+0.40128079056739807j),(-0.01613502763211727-0.40128079056739807j),(0.34730491042137146+0j),(-0.4616052210330963+0.08290369808673859j),(-0.4616052210330963-0.08290369808673859j),(-0.4434853196144104+0j),(-0.3392246663570404+0.18888068199157715j),(-0.3392246663570404-0.18888068199157715j),(-0.3613334596157074+0.13732247054576874j),(-0.3613334596157074-0.13732247054576874j),(-0.3611086308956146+0.04583487659692764j),(-0.3611086308956146-0.04583487659692764j),(0.07902021706104279+0.2851336896419525j),(0.07902021706104279-0.2851336896419525j),(0.19444279372692108+0.16376133263111115j),(0.19444279372692108-0.16376133263111115j),(0.14877615869045258+0.19731023907661438j),(0.14877615869045258-0.19731023907661438j),(-0.03803342208266258+0.2657932639122009j),(-0.03803342208266258-0.2657932639122009j),(-0.1671590656042099+0.17679937183856964j),(-0.1671590656042099-0.17679937183856964j),(-0.0844881534576416+0.20259930193424225j),(-0.0844881534576416-0.20259930193424225j),(0.13886959850788116+0.017868593335151672j),(0.13886959850788116-0.017868593335151672j),(-0.2201118767261505+0j),(-0.18864475190639496+0.020796718075871468j),(-0.18864475190639496-0.020796718075871468j),(-0.05846836045384407+0.11614596843719482j),(-0.05846836045384407-0.11614596843719482j),(0.006564404349774122+0.06506985425949097j),(0.006564404349774122-0.06506985425949097j),(-0.017595920711755753+0j)
(-0.20380856096744537+0.9224864840507507j),(-0.20380856096744537-0.9224864840507507j),(0.17716765403747559+0.8829715847969055j),(0.17716765403747559-0.8829715847969055j),(0.8963062763214111+0.3841088116168976j),(0.8963062763214111-0.3841088116168976j),(0.9223834276199341+0.33070671558380127j),(0.9223834276199341-0.33070671558380127j),(0.9518840312957764+0.28923121094703674j),(0.9518840312957764-0.28923121094703674j),(0.9693233370780945+0.24771422147750854j),(0.9693233370780945-0.24771422147750854j),(0.9749851226806641+0.20988576114177704j),(0.9749851226806641-0.20988576114177704j),(0.9830369353294373+0.17448168992996216j),(0.9830369353294373-0.17448168992996216j),(0.9849502444267273+0.13857655227184296j),(0.9849502444267273-0.13857655227184296j),(0.9781893491744995+0.0786871388554573j),(0.9781893491744995-0.0786871388554573j),(0.9997881650924683+0j),(0.9787214994430542+0.0029700729064643383j),(0.9787214994430542-0.0029700729064643383j),(0.5047739744186401+0j),(0.3411162197589874+0.2846149802207947j),(0.3411162197589874-0.2846149802207947j),(-0.2697378098964691+0.38502639532089233j),(-0.2697378098964691-0.38502639532089233j),(-0.2037089318037033+0.39285314083099365j),(-0.2037089318037033-0.39285314083099365j),(-0.015897037461400032+0.40098294615745544j),(-0.015897037461400032-0.40098294615745544j),(0.3484395146369934+0j),(-0.46077507734298706+0.0830126404762268j),(-0.46077507734298706-0.0830126404762268j),(-0.4444451630115509+0j),(-0.33885088562965393+0.18888765573501587j),(-0.33885088562965393-0.18888765573501587j),(-0.36133241653442383+0.13728055357933044j),(-0.36133241653442383-0.13728055357933044j),(-0.36064332723617554+0.045369960367679596j),(-0.36064332723617554-0.045369960367679596j),(0.07886681705713272+0.2850040793418884j),(0.07886681705713272-0.2850040793418884j),(0.19514049589633942+0.1629527509212494j),(0.19514049589633942-0.1629527509212494j),(0.15025612711906433+0.19771619141101837j),(0.15025612711906433-0.19771619141101837j),(-0.03739495202898979+0.2656347155570984j),(-0.03739495202898979-0.2656347155570984j),(-0.16672517359256744+0.1762172430753708j),(-0.16672517359256744-0.1762172430753708j),(-0.08498675376176834+0.20305275917053223j),(-0.08498675376176834-0.20305275917053223j),(0.13940006494522095+0.018315397202968597j),(0.13940006494522095-0.018315397202968597j),(-0.2208387404680252+0j),(-0.18703463673591614+0.021195637062191963j),(-0.18703463673591614-0.021195637062191963j),(-0.058080025017261505+0.1159643679857254j),(-0.058080025017261505-0.1159643679857254j),(0.0061487904749810696+0.06441579014062881j),(0.0061487904749810696-0.06441579014062881j),(-0.01708228513598442+0j)
(-0.20626898109912872+0.9213270545005798j),(-0.20626898109912872-0.9213270545005798j),(0.18123644590377808+0.8824096918106079j),(0.18123644590377808-0.8824096918106079j),(0.9006313681602478+0.3878650963306427j),(0.9006313681602478-0.3878650963306427j),(0.922844648361206+0.3263351619243622j),(0.922844648361206-0.3263351619243622j),(0.9506171941757202+0.2879445552825928j),(0.9506171941757202-0.2879445552825928j),(0.966690719127655+0.2497664839029312j),(0.966690719127655-0.2497664839029312j),(0.9750503897666931+0.21095626056194305j),(0.9750503897666931-0.21095626056194305j),(0.984028160572052+0.17208485305309296j),(0.984028160572052-0.17208485305309296j),(0.9822776913642883+0.1384579837322235j),(0.9822776913642883-0.1384579837322235j),(0.9789954423904419+0.0723109021782875j),(0.9789954423904419-0.0723109021782875j),(0.9989176988601685+0j),(0.9783222675323486+0.003750368719920516j),(0.9783222675323486-0.003750368719920516j),(0.510403573513031+0j),(0.34299236536026+0.2855980694293976j),(0.34299236536026-0.2855980694293976j),(-0.26948925852775574+0.38514673709869385j),(-0.26948925852775574-0.38514673709869385j),(-0.20338399708271027+0.39258715510368347j),(-0.20338399708271027-0.39258715510368347j),(-0.015409987419843674+0.4006211459636688j),(-0.015409987419843674-0.4006211459636688j),(0.35062459111213684+0j),(-0.46116816997528076+0.08285058289766312j),(-0.46116816997528076-0.08285058289766312j),(-0.442162424325943+0j),(-0.3384927809238434+0.18885377049446106j),(-0.3384927809238434-0.18885377049446106j),(-0.3610737919807434+0.13692815601825714j),(-0.3610737919807434-0.13692815601825714j),(-0.3606489896774292+0.045925483107566833j),(-0.3606489896774292-0.045925483107566833j),(0.07833243161439896+0.2848445177078247j),(0.07833243161439896-0.2848445177078247j),(0.19599446654319763+0.16232867538928986j),(0.19599446654319763-0.16232867538928986j),(0.15069396793842316+0.19856441020965576j),(0.15069396793842316-0.19856441020965576j),(-0.0379013828933239+0.2658606767654419j),(-0.0379013828933239-0.2658606767654419j),(-0.16655206680297852+0.176217719912529j),(-0.16655206680297852-0.176217719912529j),(-0.08439630270004272+0.20233534276485443j),(-0.08439630270004272-0.20233534276485443j),(0.13934031128883362+0.019011735916137695j),(0.13934031128883362-0.019011735916137695j),(-0.21955713629722595+0j),(-0.18732880055904388+0.02081267535686493j),(-0.18732880055904388-0.02081267535686493j),(-0.05741417780518532+0.11600912362337112j),(-0.05741417780518532-0.11600912362337112j),(0.007344416342675686+0.06443803012371063j),(0.007344416342675686-0.06443803012371063j),(-0.017634987831115723+0j)
(-0.2033408135175705+0.9209888577461243j),(-0.2033408135175705-0.9209888577461243j),(0.1789657324552536+0.8823477625846863j),(0.1789657324552536-0.8823477625846863j),(0.8972585201263428+0.3816350996494293j),(0.8972585201263428-0.3816350996494293j),(0.9224578738212585+0.3286839723587036j),(0.9224578738212585-0.3286839723587036j),(0.9514399170875549+0.2920488715171814j),(0.9514399170875549-0.2920488715171814j),(0.9682657122612+0.24838845431804657j),(0.9682657122612-0.24838845431804657j),(0.9767208695411682+0.210500568151474j),(0.9767208695411682-0.210500568151474j),(0.9837766885757446+0.17339032888412476j),(0.9837766885757446-0.17339032888412476j),(0.9863337874412537+0.13685603439807892j),(0.9863337874412537-0.13685603439807892j),(0.977689802646637+0.07575511187314987j),(0.977689802646637-0.07575511187314987j),(0.9979079365730286+0j),(0.980661153793335+0.005160118918865919j),(0.980661153793335-0.005160118918865919j),(0.5112230181694031+0j),(0.34584394097328186+0.28565335273742676j),(0.34584394097328186-0.28565335273742676j),(-0.2693183422088623+0.38500872254371643j),(-0.2693183422088623-0.38500872254371643j),(-0.20299042761325836+0.39253538846969604j),(-0.20299042761325836-0.39253538846969604j),(-0.015196744352579117+0.40075692534446716j),(-0.015196744352579117-0.40075692534446716j),(0.353932648897171+0j),(-0.4615030586719513+0.0827588364481926j),(-0.4615030586719513-0.0827588364481926j),(-0.4412462115287781+0j),(-0.3384205400943756+0.18872737884521484j),(-0.3384205400943756-0.18872737884521484j),(-0.3604992628097534+0.13762709498405457j),(-0.3604992628097534-0.13762709498405457j),(-0.3599283993244171+0.04571419209241867j),(-0.3599283993244171-0.04571419209241867j),(0.07857448607683182+0.284056693315506j),(0.07857448607683182-0.284056693315506j),(0.1953599750995636+0.1627388894557953j),(0.1953599750995636-0.1627388894557953j),(0.15053509175777435+0.1992296576499939j),(0.15053509175777435-0.1992296576499939j),(-0.037493765354156494+0.2656378149986267j),(-0.037493765354156494-0.2656378149986267j),(-0.16583077609539032+0.1760336011648178j),(-0.16583077609539032-0.1760336011648178j),(-0.08406104147434235+0.20243361592292786j),(-0.08406104147434235-0.20243361592292786j),(0.13993890583515167+0.018675662577152252j),(0.13993890583515167-0.018675662577152252j),(-0.2176280915737152+0j),(-0.1883503645658493+0.020569834858179092j),(-0.1883503645658493-0.020569834858179092j),(-0.05647386237978935+0.11592920124530792j),(-0.05647386237978935-0.11592920124530792j),(0.007010434288531542+0.06369632482528687j),(0.007010434288531542-0.06369632482528687j),(-0.018230896443128586+0j)
(-0.20020611584186554+0.9174953103065491j),(-0.20020611584186554-0.9174953103065491j),(0.17392849922180176+0.8874698281288147j),(0.17392849922180176-0.8874698281288147j),(0.8956067562103271+0.38521888852119446j),(0.8956067562103271-0.38521888852119446j),(0.9214133620262146+0.3264991343021393j),(0.9214133620262146-0.3264991343021393j),(0.9526152610778809+0.28955212235450745j),(0.9526152610778809-0.28955212235450745j),(0.9673634171485901+0.24774101376533508j),(0.9673634171485901-0.24774101376533508j),(0.976129412651062+0.21303413808345795j),(0.976129412651062-0.21303413808345795j),(0.9828041195869446+0.1744062900543213j),(0.9828041195869446-0.1744062900543213j),(0.9826896786689758+0.13976216316223145j),(0.9826896786689758-0.13976216316223145j),(0.9785329103469849+0.07606258243322372j),(0.9785329103469849-0.07606258243322372j),(0.9994075894355774+0j),(0.9808274507522583+0j),(0.9846048355102539+0j),(0.5188626050949097+0j),(0.3482917547225952+0.2851746380329132j),(0.3482917547225952-0.2851746380329132j),(-0.26897546648979187+0.38525980710983276j),(-0.26897546648979187-0.38525980710983276j),(-0.2026830017566681+0.39215928316116333j),(-0.2026830017566681-0.39215928316116333j),(-0.01492286752909422+0.40025049448013306j),(-0.01492286752909422-0.40025049448013306j),(0.35367339849472046+0j),(-0.46132633090019226+0.08228152990341187j),(-0.46132633090019226-0.08228152990341187j),(-0.44021013379096985+0j),(-0.33802565932273865+0.1888430267572403j),(-0.33802565932273865-0.1888430267572403j),(-0.36086249351501465+0.1374584585428238j),(-0.36086249351501465-0.1374584585428238j),(-0.35958513617515564+0.04485894739627838j),(-0.35958513617515564-0.04485894739627838j),(0.07833320647478104+0.2852766215801239j),(0.07833320647478104-0.2852766215801239j),(0.19591784477233887+0.16277654469013214j),(0.19591784477233887-0.16277654469013214j),(0.15088461339473724+0.19810329377651215j),(0.15088461339473724-0.19810329377651215j),(-0.03730054572224617+0.2654595375061035j),(-0.03730054572224617-0.2654595375061035j),(-0.16570694744586945+0.1755135953426361j),(-0.16570694744586945-0.1755135953426361j),(-0.08423887938261032+0.20266421139240265j),(-0.08423887938261032-0.20266421139240265j),(0.1396399438381195+0.018811754882335663j),(0.1396399438381195-0.018811754882335663j),(-0.21933157742023468+0j),(-0.18630753457546234+0.021338174119591713j),(-0.18630753457546234-0.021338174119591713j),(-0.056388821452856064+0.11632546037435532j),(-0.056388821452856064-0.11632546037435532j),(0.0079108327627182+0.0631808415055275j),(0.0079108327627182-0.0631808415055275j),(-0.018415505066514015+0j)
(-0.20315705239772797+0.9188845157623291j),(-0.20315705239772797-0.9188845157623291j),(0.17494508624076843+0.8883493542671204j),(0.17494508624076843-0.8883493542671204j),(0.9011304378509521+0.38050827383995056j),(0.9011304378509521-0.38050827383995056j),(0.9181898832321167+0.3308813273906708j),(0.9181898832321167-0.3308813273906708j),(0.9529353976249695+0.29068446159362793j),(0.9529353976249695-0.29068446159362793j),(0.9700040817260742+0.24974527955055237j),(0.9700040817260742-0.24974527955055237j),(0.9765720367431641+0.21056167781352997j),(0.9765720367431641-0.21056167781352997j),(0.9832017421722412+0.17359475791454315j),(0.9832017421722412-0.17359475791454315j),(0.9838694930076599+0.13897332549095154j),(0.9838694930076599-0.13897332549095154j),(0.9774603843688965+0.07070613652467728j),(0.9774603843688965-0.07070613652467728j),(0.9985578656196594+0j),(0.9794691801071167+0.006303330417722464j),(0.9794691801071167-0.006303330417722464j),(0.5258917212486267+0j),(0.34893032908439636+0.2853289544582367j),(0.34893032908439636-0.2853289544582367j),(-0.26904264092445374+0.38495877385139465j),(-0.26904264092445374-0.38495877385139465j),(-0.20249338448047638+0.3921588659286499j),(-0.20249338448047638-0.3921588659286499j),(-0.014742572791874409+0.40033990144729614j),(-0.014742572791874409-0.40033990144729614j),(0.35631635785102844+0j),(-0.46079784631729126+0.08226561546325684j),(-0.46079784631729126-0.08226561546325684j),(-0.4408298432826996+0j),(-0.3375011682510376+0.18856076896190643j),(-0.3375011682510376-0.18856076896190643j),(-0.36106136441230774+0.13742876052856445j),(-0.36106136441230774-0.13742876052856445j),(-0.3591514825820923+0.04477911442518234j),(-0.3591514825820923-0.04477911442518234j),(0.07899463921785355+0.2838999629020691j),(0.07899463921785355-0.2838999629020691j),(0.1961526870727539+0.16297410428524017j),(0.1961526870727539-0.16297410428524017j),(0.15124736726284027+0.19886669516563416j),(0.15124736726284027-0.19886669516563416j),(-0.03742886707186699+0.2650392949581146j),(-0.03742886707186699-0.2650392949581146j),(-0.16506101191043854+0.17519205808639526j),(-0.16506101191043854-0.17519205808639526j),(-0.08405036479234695+0.20265699923038483j),(-0.08405036479234695-0.20265699923038483j),(0.14030234515666962+0.019999155774712563j),(0.14030234515666962-0.019999155774712563j),(-0.22046637535095215+0j),(-0.1854085624217987+0.021048439666628838j),(-0.1854085624217987-0.021048439666628838j),(-0.05608281493186951+0.11664104461669922j),(-0.05608281493186951-0.11664104461669922j),(0.007771280128508806+0.06332448869943619j),(0.007771280128508806-0.06332448869943619j),(-0.018786238506436348+0j)
(-0.2012633979320526+0.9233573079109192j),(-0.2012633979320526-0.9233573079109192j),(0.1726064383983612+0.8846405148506165j),(0.1726064383983612-0.8846405148506165j),(0.9015189409255981+0.3866552412509918j),(0.9015189409255981-0.3866552412509918j),(0.9179216027259827+0.32572779059410095j),(0.9179216027259827-0.32572779059410095j),(0.9506452679634094+0.2900901138782501j),(0.9506452679634094-0.2900901138782501j),(0.9676910042762756+0.24946920573711395j),(0.9676910042762756-0.24946920573711395j),(0.9766721725463867+0.21378736197948456j),(0.9766721725463867-0.21378736197948456j),(0.9837038516998291+0.1742614209651947j),(0.9837038516998291-0.1742614209651947j),(0.9837180376052856+0.1377107948064804j),(0.9837180376052856-0.1377107948064804j),(0.9751182198524475+0.07613760232925415j),(0.9751182198524475-0.07613760232925415j),(1.0020098686218262+0j),(0.9842981696128845+0j),(0.9806467294692993+0j),(0.5285693407058716+0j),(0.3523612320423126+0.28696003556251526j),(0.3523612320423126-0.28696003556251526j),(-0.2688807249069214+0.38494396209716797j),(-0.2688807249069214-0.38494396209716797j),(-0.2021786868572235+0.391645222902298j),(-0.2021786868572235-0.391645222902298j),(-0.014186521992087364+0.40017440915107727j),(-0.014186521992087364-0.40017440915107727j),(0.35864919424057007+0j),(-0.4609779715538025+0.08202089369297028j),(-0.4609779715538025-0.08202089369297028j),(-0.43965232372283936+0j),(-0.33723196387290955+0.1885465532541275j),(-0.33723196387290955-0.1885465532541275j),(-0.3609960973262787+0.1373167484998703j),(-0.3609960973262787-0.1373167484998703j),(-0.35860809683799744+0.04475964605808258j),(-0.35860809683799744-0.04475964605808258j),(0.077405646443367+0.28371477127075195j),(0.077405646443367-0.28371477127075195j),(0.19649334251880646+0.16271302103996277j),(0.19649334251880646-0.16271302103996277j),(0.15177252888679504+0.19893372058868408j),(0.15177252888679504-0.19893372058868408j),(-0.03722155839204788+0.26478779315948486j),(-0.03722155839204788-0.26478779315948486j),(-0.16439267992973328+0.17529286444187164j),(-0.16439267992973328-0.17529286444187164j),(-0.08384145796298981+0.20286451280117035j),(-0.08384145796298981-0.20286451280117035j),(0.1409023106098175+0.018816301599144936j),(0.1409023106098175-0.018816301599144936j),(-0.220150426030159+0j),(-0.18561427295207977+0.02060740813612938j),(-0.18561427295207977-0.02060740813612938j),(-0.05561437830328941+0.11712227761745453j),(-0.05561437830328941-0.11712227761745453j),(0.007725993636995554+0.0623852014541626j),(0.007725993636995554-0.0623852014541626j),(-0.018314745277166367+0j)
(-0.2010025680065155+0.9256082773208618j),(-0.2010025680065155-0.9256082773208618j),(0.17013509571552277+0.8844617009162903j),(0.17013509571552277-0.8844617009162903j),(0.8954547047615051+0.3853268325328827j),(0.8954547047615051-0.3853268325328827j),(0.9247690439224243+0.32954731583595276j),(0.9247690439224243-0.32954731583595276j),(0.9517898559570312+0.28940120339393616j),(0.9517898559570312-0.28940120339393616j),(0.9668555855751038+0.247264564037323j),(0.9668555855751038-0.247264564037323j),(0.9768068194389343+0.2083740085363388j),(0.9768068194389343-0.2083740085363388j),(0.9831435680389404+0.1715964823961258j),(0.9831435680389404-0.1715964823961258j),(0.981677770614624+0.13936130702495575j),(0.981677770614624-0.13936130702495575j),(0.9786741137504578+0.07633176445960999j),(0.9786741137504578-0.07633176445960999j),(0.9988144636154175+0j),(0.9824215173721313+0.004350259900093079j),(0.9824215173721313-0.004350259900093079j),(0.5305092334747314+0j),(0.3533909320831299+0.28665828704833984j),(0.3533909320831299-0.28665828704833984j),(-0.26848381757736206+0.384873628616333j),(-0.26848381757736206-0.384873628616333j),(-0.20179319381713867+0.3912971615791321j),(-0.20179319381713867-0.3912971615791321j),(-0.013971540145576+0.3998958170413971j),(-0.013971540145576-0.3998958170413971j),(0.3601897358894348+0j),(-0.46064215898513794+0.08167629688978195j),(-0.46064215898513794-0.08167629688978195j),(-0.4396796226501465+0j),(-0.337126761674881+0.18849831819534302j),(-0.337126761674881-0.18849831819534302j),(-0.36094769835472107+0.13739506900310516j),(-0.36094769835472107-0.13739506900310516j),(-0.3582990765571594+0.044619522988796234j),(-0.3582990765571594-0.044619522988796234j),(0.0768856480717659+0.28358790278434753j),(0.0768856480717659-0.28358790278434753j),(0.1972275674343109+0.1627655327320099j),(0.1972275674343109-0.1627655327320099j),(0.15269489586353302+0.19840997457504272j),(0.15269489586353302-0.19840997457504272j),(-0.0372757725417614+0.2651362121105194j),(-0.0372757725417614-0.2651362121105194j),(-0.16423797607421875+0.1752023994922638j),(-0.16423797607421875-0.1752023994922638j),(-0.08303339779376984+0.20239073038101196j),(-0.08303339779376984-0.20239073038101196j),(0.1420489400625229+0.019268514588475227j),(0.1420489400625229-0.019268514588475227j),(-0.21937602758407593+0j),(-0.1852356195449829+0.021034905686974525j),(-0.1852356195449829-0.021034905686974525j),(-0.05521116405725479+0.11648838967084885j),(-0.05521116405725479-0.11648838967084885j),(0.00816149078309536+0.06275296211242676j),(0.00816149078309536-0.06275296211242676j),(-0.01960374414920807+0j)
(-0.20489320158958435+0.9233696460723877j),(-0.20489320158958435-0.9233696460723877j),(0.17123638093471527+0.8871304392814636j),(0.17123638093471527-0.8871304392814636j),(0.8941677808761597+0.385466992855072j),(0.8941677808761597-0.385466992855072j),(0.9285764694213867+0.3255142569541931j),(0.9285764694213867-0.3255142569541931j),(0.9481363892555237+0.29238051176071167j),(0.9481363892555237-0.29238051176071167j),(0.9688365459442139+0.24852462112903595j),(0.9688365459442139-0.24852462112903595j),(0.9765360355377197+0.21062621474266052j),(0.9765360355377197-0.21062621474266052j),(0.9818282127380371+0.1735333502292633j),(0.9818282127380371-0.1735333502292633j),(0.9819656610488892+0.13759322464466095j),(0.9819656610488892-0.13759322464466095j),(0.9757121205329895+0.08149590343236923j),(0.9757121205329895-0.08149590343236923j),(0.9982661008834839+0j),(0.9815602898597717+0j),(0.9869080781936646+0j),(0.5387767553329468+0j),(0.3536633849143982+0.2880815267562866j),(0.3536633849143982-0.2880815267562866j),(-0.26810845732688904+0.3847072720527649j),(-0.26810845732688904-0.3847072720527649j),(-0.20163866877555847+0.39128533005714417j),(-0.20163866877555847-0.39128533005714417j),(-0.013926764018833637+0.40009939670562744j),(-0.013926764018833637-0.40009939670562744j),(0.363045334815979+0j),(-0.46000176668167114+0.08165890723466873j),(-0.46000176668167114-0.08165890723466873j),(-0.43985605239868164+0j),(-0.33673980832099915+0.18828251957893372j),(-0.33673980832099915-0.18828251957893372j),(-0.3610628843307495+0.13735529780387878j),(-0.3610628843307495-0.13735529780387878j),(-0.3578743040561676+0.044004593044519424j),(-0.3578743040561676-0.044004593044519424j),(0.07730156183242798+0.2822326421737671j),(0.07730156183242798-0.2822326421737671j),(0.196705624461174+0.16261525452136993j),(0.196705624461174-0.16261525452136993j),(0.1537480652332306+0.19988307356834412j),(0.1537480652332306-0.19988307356834412j),(-0.0369989238679409+0.26466014981269836j),(-0.0369989238679409-0.26466014981269836j),(-0.1641962230205536+0.1749276965856552j),(-0.1641962230205536-0.1749276965856552j),(-0.08303371071815491+0.20255589485168457j),(-0.08303371071815491-0.20255589485168457j),(0.142561674118042+0.02082998678088188j),(0.142561674118042-0.02082998678088188j),(-0.2194512039422989+0j),(-0.18473991751670837+0.021733218804001808j),(-0.18473991751670837-0.021733218804001808j),(-0.05495162308216095+0.11667151749134064j),(-0.05495162308216095-0.11667151749134064j),(0.00821150466799736+0.06250316649675369j),(0.00821150466799736-0.06250316649675369j),(-0.01882225088775158+0j)
(-0.20564167201519012+0.9210253357887268j),(-0.20564167201519012-0.9210253357887268j),(0.17247430980205536+0.8883582353591919j),(0.17247430980205536-0.8883582353591919j),(0.9016532301902771+0.38747164607048035j),(0.9016532301902771-0.38747164607048035j),(0.9185968637466431+0.3271615207195282j),(0.9185968637466431-0.3271615207195282j),(0.951076865196228+0.2896033227443695j),(0.951076865196228-0.2896033227443695j),(0.9685996174812317+0.2487446665763855j),(0.9685996174812317-0.2487446665763855j),(0.9758679270744324+0.20890189707279205j),(0.9758679270744324-0.20890189707279205j),(0.9855559468269348+0.173976868391037j),(0.9855559468269348-0.173976868391037j),(0.984185516834259+0.13814221322536469j),(0.984185516834259-0.13814221322536469j),(0.9736828207969666+0.07836883515119553j),(0.9736828207969666-0.07836883515119553j),(0.9996797442436218+0j),(0.9805555939674377+0j),(0.9899595379829407+0j),(0.5386632084846497+0j),(0.3580164611339569+0.28669968247413635j),(0.3580164611339569-0.28669968247413635j),(-0.26800549030303955+0.38470762968063354j),(-0.26800549030303955-0.38470762968063354j),(-0.2015664130449295+0.3909461796283722j),(-0.2015664130449295-0.3909461796283722j),(-0.013717117719352245+0.39966681599617004j),(-0.013717117719352245-0.39966681599617004j),(0.364057719707489+0j),(-0.45965293049812317+0.0814521387219429j),(-0.45965293049812317-0.0814521387219429j),(-0.439746230840683+0j),(-0.3367510437965393+0.18828988075256348j),(-0.3367510437965393-0.18828988075256348j),(-0.3607840836048126+0.13737915456295013j),(-0.3607840836048126-0.13737915456295013j),(-0.3574988842010498+0.04335959255695343j),(-0.3574988842010498-0.04335959255695343j),(0.07692448049783707+0.28296422958374023j),(0.07692448049783707-0.28296422958374023j),(0.1981135606765747+0.1632390320301056j),(0.1981135606765747-0.1632390320301056j),(0.15336500108242035+0.19909606873989105j),(0.15336500108242035-0.19909606873989105j),(-0.03705020621418953+0.26497313380241394j),(-0.03705020621418953-0.26497313380241394j),(-0.16365255415439606+0.1746135801076889j),(-0.16365255415439606-0.1746135801076889j),(-0.08335190266370773+0.20243051648139954j),(-0.08335190266370773-0.20243051648139954j),(0.14333228766918182+0.020386364310979843j),(0.14333228766918182-0.020386364310979843j),(-0.21899458765983582+0j),(-0.18424634635448456+0.021607570350170135j),(-0.18424634635448456-0.021607570350170135j),(-0.05408336967229843+0.11723137646913528j),(-0.05408336967229843-0.11723137646913528j),(0.00842754915356636+0.06251916289329529j),(0.00842754915356636-0.06251916289329529j),(-0.019295359030365944+0j)
(-0.20295630395412445+0.9251502752304077j),(-0.20295630395412445-0.9251502752304077j),(0.16855549812316895+0.8866457939147949j),(0.16855549812316895-0.8866457939147949j),(0.8954643607139587+0.3841780126094818j),(0.8954643607139587-0.3841780126094818j),(0.9242429137229919+0.3267594873905182j),(0.9242429137229919-0.3267594873905182j),(0.9525097608566284+0.2893886864185333j),(0.9525097608566284-0.2893886864185333j),(0.9678624272346497+0.25020813941955566j),(0.9678624272346497-0.25020813941955566j),(0.9770999550819397+0.21101200580596924j),(0.9770999550819397-0.21101200580596924j),(0.9823921322822571+0.17540983855724335j),(0.9823921322822571-0.17540983855724335j),(0.9802699685096741+0.14202429354190826j),(0.9802699685096741-0.14202429354190826j),(0.9778620600700378+0.0759468749165535j),(0.9778620600700378-0.0759468749165535j),(1.0003224611282349+0j),(0.9843877553939819+0.0025519863702356815j),(0.9843877553939819-0.0025519863702356815j),(0.5463228225708008+0j),(0.35989606380462646+0.28735360503196716j),(0.35989606380462646-0.28735360503196716j),(-0.26791617274284363+0.38454970717430115j),(-0.26791617274284363-0.38454970717430115j),(-0.20129559934139252+0.3908238708972931j),(-0.20129559934139252-0.3908238708972931j),(-0.01357277762144804+0.39946067333221436j),(-0.01357277762144804-0.39946067333221436j),(0.3650737702846527+0j),(-0.4593318700790405+0.08126522600650787j),(-0.4593318700790405-0.08126522600650787j),(-0.4403345286846161+0j),(-0.3363833725452423+0.18806467950344086j),(-0.3363833725452423-0.18806467950344086j),(-0.3610691428184509+0.13724659383296967j),(-0.3610691428184509-0.13724659383296967j),(-0.35714423656463623+0.04342843219637871j),(-0.35714423656463623-0.04342843219637871j),(0.07707232236862183+0.28278782963752747j),(0.07707232236862183-0.28278782963752747j),(0.1976659893989563+0.16319319605827332j),(0.1976659893989563-0.16319319605827332j),(0.15315206348896027+0.19954529404640198j),(0.15315206348896027-0.19954529404640198j),(-0.036691319197416306+0.26459112763404846j),(-0.036691319197416306-0.26459112763404846j),(-0.16332606971263885+0.17459630966186523j),(-0.16332606971263885-0.17459630966186523j),(-0.08280842751264572+0.20279560983181j),(-0.08280842751264572-0.20279560983181j),(0.14466680586338043+0.019541790708899498j),(0.14466680586338043-0.019541790708899498j),(-0.2182743102312088+0j),(-0.18461880087852478+0.022212112322449684j),(-0.18461880087852478-0.022212112322449684j),(-0.0541311539709568+0.11714277416467667j),(-0.0541311539709568-0.11714277416467667j),(0.008835358545184135+0.0612330324947834j),(0.008835358545184135-0.0612330324947834j),(-0.01976807974278927+0j)
