loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_prediction_3,loss_prediction_4,loss_prediction_5,loss_prediction_6,loss_prediction_7,loss_linearity_1,loss_linearity_2,loss_linearity_3,loss_linearity_4,loss_linearity_5,loss_linearity_6,loss_linearity_7,lin_dyn_weight
0.023210735514960706,0.031460263010628695,0.032777786877018836,0.03371411313111533,0.03447384131877912,0.0353550905731792,0.03653110325938523,0.03799162268237233,0.003228969380309686,0.003606244307074081,0.004013966061551162,0.004518551733156647,0.005217848211426526,0.005943794774286674,0.006743358893426581,0.629325270652771
0.022753628362158333,0.030741167369515005,0.03206100911403746,0.033006484921933824,0.033781661369182446,0.0346547731446096,0.0358220657114228,0.03728944420413136,0.0031913455889281198,0.003530457957023723,0.003976134870590184,0.004513784094089611,0.005213355701981169,0.005969926494139212,0.006788030793570509,0.6350374817848206
0.022194191913813454,0.03000003300130568,0.031233580927254777,0.03216919166471822,0.0329454562278709,0.03381639211266129,0.03495579446204985,0.036380197042567966,0.0030754849992015144,0.0034056948792653453,0.0038586669874311696,0.004410364857627085,0.005067425956228365,0.005809979637463888,0.006636539989649647,0.6421716809272766
0.021892531450699877,0.02944087721281983,0.03073044882880317,0.03163573705788815,0.03233593999336063,0.033184448195627644,0.03435205666705816,0.0358327076290593,0.0030120083604396795,0.0033624961144394345,0.003818078251298429,0.00436764917891435,0.005040451342409307,0.005785796678427494,0.006610176639524775,0.6460505723953247
0.0216736737651255,0.02890929639941514,0.03013769891928342,0.031011372042023373,0.0317234046330757,0.03255460081678448,0.033687095609979595,0.03512527467024447,0.003067994130279881,0.003430547878798411,0.003872394644551807,0.004443877649427664,0.00511768732709114,0.005850467667836532,0.006689077931823152,0.6489083766937256
0.02107051640422858,0.028261734720833775,0.029433584614634915,0.030326457477177837,0.03108342777598988,0.031937084013364134,0.03305347009941384,0.03445546169473667,0.003013684287015035,0.0033793914624135504,0.0038237688040693198,0.004375631399828979,0.005060583287818664,0.005830213969404047,0.00668729824148846,0.656717836856842
0.020785841188998736,0.027766702773193718,0.028953328236987694,0.02981513180716672,0.0304884489939269,0.03132937526462054,0.032445934204140096,0.03384501179460725,0.0029594639836738406,0.003339210712046736,0.003800686835138886,0.0043484304388765535,0.005018444274009679,0.00579517421999363,0.006654936958242346,0.6604694724082947
0.020455077172630162,0.02718938153600853,0.02836911971320207,0.0292475655022695,0.029966825868946938,0.03081186522137035,0.03189546632445621,0.03326129477834862,0.0029071824669035197,0.0032638767978759725,0.0037173750700573325,0.0042576029821477755,0.00494346995696877,0.005702139507439803,0.006561806396603183,0.6648523807525635
0.019940270514851467,0.02661390958811699,0.027776327337881532,0.028662585168575196,0.029371674113000682,0.03016517348963805,0.03126022562836156,0.03263798309897734,0.0028120331892662175,0.0031824262555600817,0.003641510476367642,0.004187649902370241,0.004867733131956171,0.0056338991179610744,0.0064968971541835,0.6716910004615784
0.01965826321706828,0.02619259865195663,0.02731728066097606,0.028132600314689404,0.02883585695465807,0.029637524054106638,0.030704904806734337,0.03207751881795299,0.002781316562734469,0.003155866338046713,0.003598909155286924,0.004132875175488116,0.0048048865162965025,0.005553922001962308,0.006401720422285574,0.6754862666130066
