loss_reconstruction,loss_prediction_1,loss_prediction_2,loss_linearity_2,loss_linearity_3,lin_dyn_weight
0.0051518195933793615,0.005149743355960654,0.005511831447182086,0.001073483920237362,0.0019095232422719865,0.9021746516227722
0.005652704850564267,0.005660329499100679,0.0060370654217748836,0.0015553762423712136,0.002564092230476789,0.8932132720947266
0.005630614075359682,0.005671059175225712,0.006086792151799938,0.001498639648592712,0.0025773390052502587,0.8936143517494202
0.005325925389567277,0.005369556155180771,0.0057574989261643195,0.0013438212941556968,0.0023906834223526435,0.8990693092346191
0.005125282458560979,0.005149121417495228,0.005522841545159384,0.0012221234731826206,0.002157847743306384,0.9026632905006409
0.0049944773185123135,0.00501144676400511,0.005381668439047449,0.0010775260452256107,0.001953877573645355,0.9050122499465942
0.00485861152973051,0.0048459284957623324,0.0051936172798976,0.001012149955702308,0.0018124851004389308,0.9074723124504089
0.004704955160842846,0.0047188617839109175,0.0050772712084671,0.0009788004431448528,0.0017829618422977077,0.9102501273155212
0.004647203051053837,0.004635373842996239,0.004975969854417263,0.0008809637128306716,0.0016334275646297724,0.911300003528595
0.004493734069893624,0.004478436448430055,0.004792538720289332,0.0008183852113133309,0.0015366039745159598,0.914097249507904
0.004504022717900924,0.0044977979121992254,0.004811661720475894,0.0008100034244008513,0.0014975426843602385,0.9139120578765869
0.004595773746478278,0.004594978200109213,0.004905422801939433,0.0008592257913727088,0.0015603505725028531,0.9122433066368103
0.004548705497994119,0.004555218701794644,0.004875847452238903,0.0008828873002289125,0.001620171869161145,0.9130984544754028
0.004563088594442046,0.004568774908181005,0.004875904771705602,0.0009232661805596928,0.0017016060925370096,0.912838339805603
0.004577814551357855,0.004578930759589944,0.004888466290579546,0.001001942430266598,0.0017873904824056881,0.9125711917877197
0.004455637813689525,0.0044417170020157855,0.0047690863077272504,0.0009435406392252685,0.0016707075447244132,0.914797842502594
0.0043674801676315345,0.004354987458494686,0.004666024426485868,0.0009073574195972225,0.0016374397722866711,0.9164100289344788
0.00436441391056416,0.004353981975140988,0.00467243210581325,0.0008688339288502731,0.001595085416764221,0.916467010974884
0.004423107851246659,0.0044340565100612255,0.0047526790741706055,0.0009472343733146687,0.001698218866082646,0.9154002070426941
0.004323760058805847,0.004306512255996666,0.004608351077209383,0.0008575637581064397,0.0015436739529539275,0.9172113537788391
0.004245312316280683,0.004243252731409649,0.004559260746776658,0.0008380287983173492,0.0015252633532821733,0.9186473488807678
0.0043150055909766845,0.004334958137681821,0.004661336326159087,0.0009603428073077394,0.0017377611937238865,0.9173789620399475
0.004344083215641295,0.004354937509602348,0.004676436077828376,0.000948228538286366,0.0016866075687560459,0.9168468713760376
0.004229578486449967,0.004232636854152551,0.004541739296393107,0.0009370348585031977,0.001672468934483176,0.9189375042915344
0.004222577657775591,0.004225123433658741,0.004520936055271417,0.0008879422066395715,0.0016146804237325719,0.9190861582756042
0.004125911377420362,0.004120039629856212,0.00443143314063149,0.0008759941905736923,0.0015898967774322368,0.9208431243896484
0.0040712733284239,0.004082939198753178,0.004395734138736789,0.0008618549962571804,0.0015779081944551244,0.9218482375144958
